ratings_and_offers_id,product_id,url,price,options,price_str,mult_sizes
4772,pimprod2013238,https://www.ulta.com/tropical-leaves-deluxe-train-case-set?productId=pimprod2013238,$38.00,,$26.60,False
4773,pimprod2010113,https://www.ulta.com/basics-black-train-case?productId=pimprod2010113,$14.00,,$14.00,False
4774,pimprod2013249,https://www.ulta.com/gold-foil-pink-geo-deluxe-train-case-set?productId=pimprod2013249,$38.00,,$26.60,False
4775,xlsImpprod18901005,https://www.ulta.com/rose-gold-on-go-girl?productId=xlsImpprod18901005,$19.99,,$19.99,False
4776,pimprod2009253,https://www.ulta.com/double-zip-train-case?productId=pimprod2009253,$38.00,,$26.60,False
4777,pimprod2017117,https://www.ulta.com/onyx-palette-organizer?productId=pimprod2017117,$12.99,,$12.99,False
4778,xlsImpprod16861029,https://www.ulta.com/neat-freak-acrylic-train-case?productId=xlsImpprod16861029,$75.00,,$75.00,False
4779,pimprod2014212,https://www.ulta.com/professionista-deluxe-makeup-weekender?productId=pimprod2014212,$89.00,,$89.00,False
4780,pimprod2012845,https://www.ulta.com/chief-20?productId=pimprod2012845,$59.99,,$59.99,False
4781,pimprod2009038,https://www.ulta.com/beige-lifestyle-train-case?productId=pimprod2009038,$69.00,,$69.00,False
4782,pimprod2014800,https://www.ulta.com/wonder-woman-1984-x-ulta-beauty-cosmetic-bag?productId=pimprod2014800,$16.00,,$16.00,False
4783,pimprod2015006,https://www.ulta.com/sugar-rush-beach-within-reach-makeup-bag?productId=pimprod2015006,$10.00,,$10.00,False
4784,pimprod2013242,https://www.ulta.com/fushsia-pressed-floral-deluxe-train-case?productId=pimprod2013242,$38.00,,$26.60,False
4785,pimprod2017120,https://www.ulta.com/onyx-cosmetic-3-drawer-organizer?productId=pimprod2017120,$39.99,,$39.99,False
4786,xlsImpprod14581077,https://www.ulta.com/on-go-girl?productId=xlsImpprod14581077,$19.99,,$19.99,False
4787,pimprod2003879,https://www.ulta.com/elevated-gray-weekender?productId=pimprod2003879,$58.00,,$40.60,False
4788,prod2117070,https://www.ulta.com/rock-star-grande-cosmetic-case?productId=prod2117070,$49.00,,$49.00,False
4789,pimprod2013248,https://www.ulta.com/gold-foil-pink-geo-duo-zip-beauty-clutch?productId=pimprod2013248,$30.00,,$21.00,False
4790,pimprod2014946,https://www.ulta.com/sugar-rush-make-a-splash-makeup-bag?productId=pimprod2014946,$10.00,,$10.00,False
4791,xlsImpprod5980024,https://www.ulta.com/long-tapered-heartthrob-tote?productId=xlsImpprod5980024,$39.00,,$39.00,False
4792,pimprod2013237,https://www.ulta.com/tropical-leaves-duo-zip-beauty-clutch?productId=pimprod2013237,$30.00,,$21.00,False
4793,pimprod2012846,https://www.ulta.com/influencer-20?productId=pimprod2012846,$54.99,,$54.99,False
4794,xlsImpprod4830053,https://www.ulta.com/primped-polished-makeup-case?productId=xlsImpprod4830053,$89.00,,$89.00,False
4795,pimprod2013247,https://www.ulta.com/gold-foil-pink-geo-weekender-set?productId=pimprod2013247,$44.00,,$30.80,False
4796,pimprod2010162,https://www.ulta.com/cosmetic-case-black?productId=pimprod2010162,$58.00,,$58.00,False
4797,pimprod2017119,https://www.ulta.com/onyx-wide-cosmetic-3-drawer-organizer?productId=pimprod2017119,$39.99,,$39.99,False
4798,pimprod2012843,https://www.ulta.com/coordinator?productId=pimprod2012843,$19.99,,$19.99,False
4799,pimprod2017115,https://www.ulta.com/onyx-lip-station?productId=pimprod2017115,$9.99,,$9.99,False
4800,pimprod2016379,https://www.ulta.com/my-melody-kuromi-cosmetic-bag?productId=pimprod2016379,$8.99,,$8.99,False
4801,pimprod2017121,https://www.ulta.com/onyx-cosmetic-carousel?productId=pimprod2017121,$29.99,,$29.99,False
4802,pimprod2015471,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-weekender-bag?productId=pimprod2015471,$28.00,,$28.00,False
4803,xlsImpprod6480832,https://www.ulta.com/femme-fatale-total-tote?productId=xlsImpprod6480832,$39.00,,$39.00,False
4804,pimprod2004820,https://www.ulta.com/seafoam-lilac-pretty-in-petite-case?productId=pimprod2004820,$13.00,,$13.00,False
4805,pimprod2003882,https://www.ulta.com/elevated-gray-double-zip-cosmetic-box?productId=pimprod2003882,$42.00,,$29.40,False
4806,pimprod2010680,https://www.ulta.com/acrylic-train-case-with-logo-lining?productId=pimprod2010680,$75.00,,$75.00,False
4807,pimprod2013240,https://www.ulta.com/fushsia-pressed-floral-duo-zip-beauty-clutch?productId=pimprod2013240,$30.00,,$21.00,False
4808,pimprod2012844,https://www.ulta.com/assistant?productId=pimprod2012844,$9.99,,$9.99,False
4809,pimprod2013254,https://www.ulta.com/tropical-leaves-large-purse-kit?productId=pimprod2013254,$22.00,,$15.40,False
4810,pimprod2013255,https://www.ulta.com/gold-foil-pink-geo-large-purse-kit?productId=pimprod2013255,$22.00,,$15.40,False
4811,pimprod2009782,https://www.ulta.com/basics-black-train-case?productId=pimprod2009782,$30.00,,$30.00,False
4812,pimprod2010166,https://www.ulta.com/dopp-kit-in-black?productId=pimprod2010166,$48.00,,$48.00,False
4813,pimprod2017122,https://www.ulta.com/onyx-cosmetic-organizer-bundle?productId=pimprod2017122,$24.99,,$24.99,False
4814,pimprod2013243,https://www.ulta.com/tropical-leaves-weekender-set?productId=pimprod2013243,$44.00,,$30.80,False
4815,pimprod2009539,https://www.ulta.com/pink-palms-beauty-bag?productId=pimprod2009539,$18.00,,$18.00,False
4816,pimprod2017114,https://www.ulta.com/onyx-cosmetic-cube?productId=pimprod2017114,$9.99,,$9.99,False
4817,pimprod2013253,https://www.ulta.com/gold-foil-pink-geo-pencil-case?productId=pimprod2013253,$14.00,,$9.80,False
4818,pimprod2013259,https://www.ulta.com/blue-stripe-train-case?productId=pimprod2013259,$28.00,,$19.60,False
4819,pimprod2009760,https://www.ulta.com/basics-clear-organizer?productId=pimprod2009760,$18.00,,$18.00,False
4820,pimprod2013246,https://www.ulta.com/tropical-leaves-pencil-case?productId=pimprod2013246,$14.00,,$9.80,False
4821,pimprod2013258,https://www.ulta.com/blue-stripe-makeup-box?productId=pimprod2013258,$12.00,,$8.40,False
4822,pimprod2015470,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-organizer-bag?productId=pimprod2015470,$18.00,,$18.00,False
4823,pimprod2010165,https://www.ulta.com/on-go-essentials-case-in-black?productId=pimprod2010165,$48.00,,$48.00,False
4824,pimprod2010140,https://www.ulta.com/basics-clear-clutch?productId=pimprod2010140,$12.00,,$12.00,False
4825,pimprod2010141,https://www.ulta.com/basics-clear-pencil-case?productId=pimprod2010141,$10.00,,$10.00,False
4826,xlsImpprod13261003,https://www.ulta.com/cosmetic-organizer?productId=xlsImpprod13261003,$25.99,,$25.99,False
4827,xlsImpprod17701031,https://www.ulta.com/editor?productId=xlsImpprod17701031,$19.99,,$19.99,False
4828,pimprod2013236,https://www.ulta.com/fushsia-pressed-floral-weekender-set?productId=pimprod2013236,$44.00,,$30.80,False
4829,pimprod2010163,https://www.ulta.com/cosmetic-case-beige?productId=pimprod2010163,$58.00,,$58.00,False
4830,pimprod2013245,https://www.ulta.com/fushsia-pressed-floral-large-purse-kit?productId=pimprod2013245,$22.00,,$15.40,False
4831,xlsImpprod3400145,https://www.ulta.com/envy-it-bag?productId=xlsImpprod3400145,$30.00,,$30.00,False
4832,pimprod2014210,https://www.ulta.com/makeup-case?productId=pimprod2014210,$21.00,,$21.00,False
4833,pimprod2010167,https://www.ulta.com/on-go-essentials-case-beige?productId=pimprod2010167,$48.00,,$48.00,False
4834,pimprod2017116,https://www.ulta.com/onyx-nail-polish-organizer?productId=pimprod2017116,$14.99,,$14.99,False
4835,pimprod2013244,https://www.ulta.com/tropical-leaves-hanging-valet?productId=pimprod2013244,$30.00,,$21.00,False
4836,pimprod2010783,https://www.ulta.com/navy-dual-travel-organizer?productId=pimprod2010783,$32.00,,$22.40,False
4837,pimprod2013252,https://www.ulta.com/gold-foil-pink-geo-hanging-valet?productId=pimprod2013252,$30.00,,$21.00,False
4838,pimprod2014209,https://www.ulta.com/beauty-case?productId=pimprod2014209,$42.00,,$42.00,False
4839,pimprod2010112,https://www.ulta.com/basics-tinted-clutch?productId=pimprod2010112,$12.00,,$12.00,False
4840,pimprod2005007,https://www.ulta.com/pretty-in-petite-case?productId=pimprod2005007,$13.00,,$13.00,False
4841,pimprod2017118,https://www.ulta.com/onyx-wide-cosmetic-organizer?productId=pimprod2017118,$19.99,,$19.99,False
4842,pimprod2013239,https://www.ulta.com/fushsia-pressed-floral-pencil-case?productId=pimprod2013239,$14.00,,$9.80,False
4843,xlsImpprod17701033,https://www.ulta.com/artist?productId=xlsImpprod17701033,$8.99,,$8.99,False
4844,xlsImpprod13261005,https://www.ulta.com/center-cosmetic-organizer?productId=xlsImpprod13261005,$19.99,,$19.99,False
4845,pimprod2010168,https://www.ulta.com/cosmetic-case-pink?productId=pimprod2010168,$58.00,,$58.00,False
4846,pimprod2011230,https://www.ulta.com/pink-travel-laundry-bag?productId=pimprod2011230,$10.00,,$10.00,False
4847,pimprod2010110,https://www.ulta.com/basics-tinted-round-top-kit?productId=pimprod2010110,$10.00,,$10.00,False
4848,pimprod2013251,https://www.ulta.com/blue-stripe-double-zip-train-case?productId=pimprod2013251,$38.00,,$26.60,False
4849,pimprod2003884,https://www.ulta.com/elevated-gray-cosmetic-box?productId=pimprod2003884,$30.00,,$21.00,False
4850,xlsImpprod13261007,https://www.ulta.com/triple-cosmetic-organizer?productId=xlsImpprod13261007,$11.99,,$11.99,False
4851,pimprod2010111,https://www.ulta.com/basics-clear-large-purse-kit?productId=pimprod2010111,$10.00,,$10.00,False
4852,pimprod2011263,https://www.ulta.com/3-zip-mesh-organizer-pouch?productId=pimprod2011263,$12.00,,$12.00,False
4853,pimprod2010682,https://www.ulta.com/holographic-acrylic-case?productId=pimprod2010682,$49.00,,$34.30,False
4854,pimprod2014211,https://www.ulta.com/rectangle-case?productId=pimprod2014211,$39.00,,$39.00,False
4855,pimprod2013241,https://www.ulta.com/fushsia-pressed-floral-hanging-valet?productId=pimprod2013241,$30.00,,$21.00,False
4856,pimprod2011235,https://www.ulta.com/assorted-rose-hibiscus-resealable-bags?productId=pimprod2011235,$8.00,,$8.00,False
4857,pimprod2015468,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-round-top-bag?productId=pimprod2015468,$16.00,,$16.00,False
4858,pimprod2003885,https://www.ulta.com/elevated-gray-medium-round-clutch?productId=pimprod2003885,$30.00,,$21.00,False
4859,pimprod2003899,https://www.ulta.com/elevated-gray-small-clutch?productId=pimprod2003899,$25.00,,$17.50,False
4860,pimprod2014201,https://www.ulta.com/small-round-beauty-case?productId=pimprod2014201,$37.00,,$37.00,False
4861,pimprod2011232,https://www.ulta.com/assorted-on-go-cosmetic-pouches?productId=pimprod2011232,$8.00,,$8.00,False
4862,pimprod2011571,https://www.ulta.com/travel-cosmetic-case-in-rose-gold?productId=pimprod2011571,$7.50,,$7.50,False
4863,pimprod2010142,https://www.ulta.com/basics-tinted-large-purse-kit?productId=pimprod2010142,$10.00,,$10.00,False
4864,pimprod2014221,https://www.ulta.com/deluxe-makeup-brush-case?productId=pimprod2014221,$37.00,,$37.00,False
4865,pimprod2014222,https://www.ulta.com/deluxe-makeup-brush-sleeve?productId=pimprod2014222,$28.00,,$28.00,False
4866,pimprod2009255,https://www.ulta.com/hanging-valet?productId=pimprod2009255,$30.00,,$21.00,False
4867,pimprod2011236,https://www.ulta.com/gray-rose-gold-shoe-bag?productId=pimprod2011236,$12.00,,$12.00,False
4868,pimprod2010160,https://www.ulta.com/seatback-organizer-black?productId=pimprod2010160,$34.00,,$34.00,False
4869,pimprod2010135,https://www.ulta.com/basics-clear-round-top-kit?productId=pimprod2010135,$10.00,,$10.00,False
4870,pimprod2010658,https://www.ulta.com/prima-donna-with-retro-logo?productId=pimprod2010658,$49.00,,$49.00,False
4871,pimprod2013256,https://www.ulta.com/blue-stripe-hanging-valet?productId=pimprod2013256,$30.00,,$21.00,False
4872,pimprod2010145,https://www.ulta.com/basics-black-valet?productId=pimprod2010145,$30.00,,$30.00,False
4873,pimprod2010161,https://www.ulta.com/seatback-organizer-in-beige?productId=pimprod2010161,$34.00,,$34.00,False
4874,pimprod2013881,https://www.ulta.com/colorblock-small-round-purse-kit-grey?productId=pimprod2013881,$16.00,,$11.20,False
4875,pimprod2015670,https://www.ulta.com/superstar-wardrobe-minis-makeup-value-set?productId=pimprod2015670,$90.00,,$90.00,False
4876,pimprod2011335,https://www.ulta.com/2-step-lash-system-set?productId=pimprod2011335,$23.00,,$23.00,False
4877,pimprod2012141,https://www.ulta.com/travel-size-hangover-go-set?productId=pimprod2012141,$45.00,,$45.00,False
4878,pimprod2002608,https://www.ulta.com/try-me-face-primer-set?productId=pimprod2002608,$29.00,,$29.00,False
4879,pimprod2004491,https://www.ulta.com/jerrods-favorites-youve-got-best-of-me-travel-makeup-set?productId=pimprod2004491,$25.00,,$25.00,False
4880,pimprod2013373,https://www.ulta.com/sunkissed-nudes-3-pc-mini-set?productId=pimprod2013373,$25.00,,$25.00,False
4881,pimprod2013313,https://www.ulta.com/rt-go-travel-kit?productId=pimprod2013313,$9.99,,$9.99,False
4882,pimprod2015091,https://www.ulta.com/travel-size-shape-tape-waterproof-body-makeup?productId=pimprod2015091,$16.00,4 Colors,$16.00,False
4883,pimprod2002609,https://www.ulta.com/try-me-fan-faves-set?productId=pimprod2002609,$25.00,,$25.00,False
4884,pimprod2004198,https://www.ulta.com/high-impact-favourites?productId=pimprod2004198,$19.00,,$19.00,False
4885,pimprod2009090,https://www.ulta.com/mini-eye-trio?productId=pimprod2009090,$24.00,,$24.00,False
4886,pimprod2015074,https://www.ulta.com/sugar-rush-best-in-class-eye-cheek-duo?productId=pimprod2015074,$16.00,,$16.00,False
4887,pimprod2017989,https://www.ulta.com/kitten-mini-purrfect-cat-eyes-mini-mascara-eyeliner-set?productId=pimprod2017989,$20.00,,$20.00,False
4888,pimprod2013307,https://www.ulta.com/ultimate-murumuru-butter-collection?productId=pimprod2013307,$39.99,,$39.99,False
4889,xlsImpprod17161551,https://www.ulta.com/total-temptation-eyeshadow-highlight-palette?productId=xlsImpprod17161551,$12.49,,$12.49,False
4890,xlsImpprod15071061,https://www.ulta.com/custom-pro-palette?productId=xlsImpprod15071061,$15.00,,$15.00,False
4891,pimprod2013220,https://www.ulta.com/feeling-peachy-lip-treatment-kit?productId=pimprod2013220,$14.00,,$14.00,False
4892,pimprod2003194,https://www.ulta.com/beauty-besties-7-piece-favorites-kit?productId=pimprod2003194,$25.00,,$25.00,False
4893,pimprod2002817,https://www.ulta.com/oval-foundation-brush?productId=pimprod2002817,$18.00,,$18.00,False
4894,pimprod2015472,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-powder-brush?productId=pimprod2015472,$20.00,,$20.00,False
4895,xlsImpprod14521001,https://www.ulta.com/lash-primer?productId=xlsImpprod14521001,$10.50,,$10.50,False
4896,xlsImpprod4150027,https://www.ulta.com/retractable-kabuki-brush?productId=xlsImpprod4150027,$16.00,,$16.00,False
4897,pimprod2015474,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-angled-blush-brush?productId=pimprod2015474,$16.00,,$16.00,False
4898,xlsImpprod10111411,https://www.ulta.com/foundation-brush?productId=xlsImpprod10111411,$16.00,,$16.00,False
4899,pimprod2015466,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-tapered-crease-brush?productId=pimprod2015466,$10.00,,$10.00,False
4900,pimprod2015467,https://www.ulta.com/ulta-beauty-collection-x-marvels-black-widow-flat-precision-brush?productId=pimprod2015467,$12.00,,$12.00,False
4901,pimprod2015879,https://www.ulta.com/angled-brow-brush-spoolie-60?productId=pimprod2015879,$12.00,,$12.00,False
4902,pimprod2015873,https://www.ulta.com/bronzer-brush-21?productId=pimprod2015873,$16.00,,$16.00,False
4903,xlsImpprod15441029,https://www.ulta.com/heavenly-skin-skin-smoothing-complexion-brush-704?productId=xlsImpprod15441029,$48.00,,$48.00,False
4904,xlsImpprod11061094,https://www.ulta.com/airbrush-complexion-perfection-brush-115?productId=xlsImpprod11061094,$24.00,,$24.00,False
4905,xlsImpprod6330248,https://www.ulta.com/brush-12-dual-ended-firm-angled-brush?productId=xlsImpprod6330248,$18.00,,$18.00,False
4906,xlsImpprod11061076,https://www.ulta.com/airbrush-blurring-foundation-brush-101?productId=xlsImpprod11061076,$24.00,,$24.00,False
4907,xlsImpprod5770301,https://www.ulta.com/heavenly-luxe-complexion-perfection-brush-7?productId=xlsImpprod5770301,$48.00,,$48.00,False
4908,xlsImpprod17081121,https://www.ulta.com/m439-deluxe-buffer-brush?productId=xlsImpprod17081121,$16.00,,$16.00,False
4909,xlsImpprod17571121,https://www.ulta.com/double-duty-beauty-paddle-perfection-foundation-brush?productId=xlsImpprod17571121,$28.00,,$28.00,False
4910,pimprod2003943,https://www.ulta.com/foundation-blender?productId=pimprod2003943,$12.99,,$12.99,False
4911,pimprod2002744,https://www.ulta.com/cant-stop-wont-stop-foundation-brush?productId=pimprod2002744,$15.00,,$11.25,False
4912,prod2143864,https://www.ulta.com/brush-7b-dual-ended-angled-brush?productId=prod2143864,$18.00,,$18.00,False
4913,xlsImpprod12371013,https://www.ulta.com/beautiful-finish-brush?productId=xlsImpprod12371013,$32.00,,$32.00,False
4914,xlsImpprod19101071,https://www.ulta.com/m165-angled-linerbrow-brush?productId=xlsImpprod19101071,$4.00,,$4.00,False
4915,xlsImpprod3220077,https://www.ulta.com/powder-brush?productId=xlsImpprod3220077,$9.99,,$9.99,False
4916,xlsImpprod11061126,https://www.ulta.com/love-beauty-fully-flawless-blush-brush-227?productId=xlsImpprod11061126,$28.00,,$28.00,False
4917,xlsImpprod4130105,https://www.ulta.com/buffer-airbrush-finish-bamboo-foundation-brush?productId=xlsImpprod4130105,$34.00,,$34.00,False
4918,xlsImpprod11061116,https://www.ulta.com/love-beauty-fully-all-over-powder-brush-211?productId=xlsImpprod11061116,$40.00,,$40.00,False
4919,pimprod2012622,https://www.ulta.com/quickie-double-ended-concealer-brush?productId=pimprod2012622,$22.00,,$22.00,False
4920,xlsImpprod11061088,https://www.ulta.com/airbrush-buffing-foundation-brush-110?productId=xlsImpprod11061088,$24.00,,$24.00,False
4921,xlsImpprod4260019,https://www.ulta.com/setting-brush?productId=xlsImpprod4260019,$7.99,,$7.99,False
4922,xlsImpprod13361681,https://www.ulta.com/pro-dual-brow-brush?productId=xlsImpprod13361681,$10.00,,$7.50,False
4923,xlsImpprod16861015,https://www.ulta.com/blend-blur-foundation-brush?productId=xlsImpprod16861015,$19.99,,$19.99,False
4924,xlsImpprod17081179,https://www.ulta.com/m421-mini-concealer-brush?productId=xlsImpprod17081179,$5.00,,$5.00,False
4925,xlsImpprod15361249,https://www.ulta.com/expert-concealer-brush?productId=xlsImpprod15361249,$6.99,,$6.99,False
4926,xlsImpprod3220067,https://www.ulta.com/blush-brush?productId=xlsImpprod3220067,$9.99,,$9.99,False
4927,xlsImpprod4260015,https://www.ulta.com/expert-face-brush?productId=xlsImpprod4260015,$9.99,,$9.99,False
4928,xlsImpprod19101097,https://www.ulta.com/m536-under-eye-bullet-brush?productId=xlsImpprod19101097,$10.00,,$10.00,False
4929,xlsImpprod18981053,https://www.ulta.com/airbrush-dual-ended-flawless-complexion-concealer-foundation-brush-132?productId=xlsImpprod18981053,$34.00,,$34.00,False
4930,xlsImpprod810082,https://www.ulta.com/full-flawless-face-brush?productId=xlsImpprod810082,$28.00,,$28.00,False
4931,xlsImpprod5770299,https://www.ulta.com/heavenly-luxe-flat-top-buffing-foundation-brush-6?productId=xlsImpprod5770299,$48.00,,$48.00,False
4932,xlsImpprod14521243,https://www.ulta.com/ultimate-blending-brush?productId=xlsImpprod14521243,$6.00,,$6.00,False
4933,pimprod2015316,https://www.ulta.com/body-brush?productId=pimprod2015316,$32.00,,$32.00,False
4934,xlsImpprod19101079,https://www.ulta.com/m405-contour-brush?productId=xlsImpprod19101079,$10.00,,$10.00,False
4935,xlsImpprod11061086,https://www.ulta.com/airbrush-powder-wand-brush-108?productId=xlsImpprod11061086,$26.00,,$26.00,False
4936,pimprod2003932,https://www.ulta.com/powderbronzer-brush?productId=pimprod2003932,$15.99,,$15.99,False
4937,xlsImpprod19101073,https://www.ulta.com/m173-mini-buffer-brush?productId=xlsImpprod19101073,$7.00,,$7.00,False
4938,pimprod2008419,https://www.ulta.com/morphe-x-jaclyn-hill-jh03-ride-die-foundation-brush?productId=pimprod2008419,$16.00,,$16.00,False
4939,xlsImpprod5560097,https://www.ulta.com/airbuki-bamboo-powder-foundation-brush?productId=xlsImpprod5560097,$28.00,,$28.00,False
4940,xlsImpprod17611005,https://www.ulta.com/airbrush-full-coverage-complexion-brush-77?productId=xlsImpprod17611005,$28.00,,$28.00,False
4941,xlsImpprod11771037,https://www.ulta.com/smoothing-face-brush?productId=xlsImpprod11771037,$28.00,,$28.00,False
4942,xlsImpprod17401091,https://www.ulta.com/beautifully-precise-airbrush-stipple?productId=xlsImpprod17401091,$10.00,,$10.00,False
4943,xlsImpprod11061186,https://www.ulta.com/velvet-luxe-empress-fan-brush-324?productId=xlsImpprod11061186,$23.97,,$23.97,False
4944,xlsImpprod11061092,https://www.ulta.com/airbrush-essential-bronzer-brush-114?productId=xlsImpprod11061092,$26.00,,$26.00,False
4945,xlsImpprod13501083,https://www.ulta.com/blending-bronzing-brush?productId=xlsImpprod13501083,$9.99,,$9.99,False
4946,pimprod2015603,https://www.ulta.com/143-ses-medium-face-fan-brush?productId=pimprod2015603,$38.50,,$38.50,False
4947,xlsImpprod17081167,https://www.ulta.com/m444-deluxe-definition-buffer-brush?productId=xlsImpprod17081167,$15.00,,$15.00,False
4948,xlsImpprod14411015,https://www.ulta.com/core-coverage-brush?productId=xlsImpprod14411015,$30.00,,$30.00,False
4949,xlsImpprod17721131,https://www.ulta.com/eye-blender-brush?productId=xlsImpprod17721131,$2.99,,$2.99,False
4950,xlsImpprod17081127,https://www.ulta.com/m433-pro-firm-blending-fluff-brush?productId=xlsImpprod17081127,$8.00,,$8.00,False
4951,prod2072347,https://www.ulta.com/flawless-application-face-brush?productId=prod2072347,$22.00,,$22.00,False
4952,xlsImpprod15931173,https://www.ulta.com/heavenly-skin-one-sweep-wonder-brush-705?productId=xlsImpprod15931173,$48.00,,$33.60,False
4953,xlsImpprod11061080,https://www.ulta.com/airbrush-blurring-concealer-brush-103?productId=xlsImpprod11061080,$16.00,,$16.00,False
4954,xlsImpprod19101085,https://www.ulta.com/m443-pointed-liner-brush?productId=xlsImpprod19101085,$6.00,,$6.00,False
4955,xlsImpprod11061090,https://www.ulta.com/airbrush-soft-focus-blush-brush-113?productId=xlsImpprod11061090,$24.00,,$24.00,False
4956,xlsImpprod17081145,https://www.ulta.com/m432-flat-liner-definer-brush?productId=xlsImpprod17081145,$6.00,,$6.00,False
4957,xlsImpprod17081147,https://www.ulta.com/m310-large-soft-fan-brush?productId=xlsImpprod17081147,$7.00,,$7.00,False
4958,xlsImpprod16971119,https://www.ulta.com/instapop-cheek-brush?productId=xlsImpprod16971119,$9.99,,$9.99,False
4959,xlsImpprod16971117,https://www.ulta.com/instapop-face-brush?productId=xlsImpprod16971117,$10.99,,$10.99,False
4960,xlsImpprod14521245,https://www.ulta.com/kabuki-face-brush?productId=xlsImpprod14521245,$6.00,,$6.00,False
4961,pimprod2016931,https://www.ulta.com/buffer-brush?productId=pimprod2016931,$5.49,,$5.49,False
4962,xlsImpprod14521253,https://www.ulta.com/contouring-brush?productId=xlsImpprod14521253,$6.00,,$6.00,False
4963,pimprod2003942,https://www.ulta.com/face-body-blender?productId=pimprod2003942,$14.99,,$14.99,False
4964,pimprod2007560,https://www.ulta.com/mr-perfect-foundation-brush?productId=pimprod2007560,$34.00,,$34.00,False
4965,pimprod2005669,https://www.ulta.com/bholder-brush?productId=pimprod2005669,$28.00,,$28.00,False
4966,xlsImpprod19101083,https://www.ulta.com/m427-tapered-duo-blush-brush?productId=xlsImpprod19101083,$10.00,,$10.00,False
4967,xlsImpprod11061084,https://www.ulta.com/airbrush-omg-foundation-brush-106?productId=xlsImpprod11061084,$24.00,,$24.00,False
4968,pimprod2010187,https://www.ulta.com/body-brush?productId=pimprod2010187,$45.00,,$45.00,False
4969,xlsImpprod15481099,https://www.ulta.com/selfie-foundation-blurring-brush?productId=xlsImpprod15481099,$6.00,,$6.00,False
4970,xlsImpprod14521237,https://www.ulta.com/flawless-face-brush?productId=xlsImpprod14521237,$6.00,,$6.00,False
4971,xlsImpprod19101095,https://www.ulta.com/m535-defined-deluxe-blender-brush?productId=xlsImpprod19101095,$8.00,,$8.00,False
4972,xlsImpprod17081143,https://www.ulta.com/m527-deluxe-pointed-powder-brush?productId=xlsImpprod17081143,$18.00,,$18.00,False
4973,pimprod2012435,https://www.ulta.com/micro-packing-brush?productId=pimprod2012435,$9.00,,$4.50,False
4974,pimprod2013869,https://www.ulta.com/m167-oval-shadow-brush?productId=pimprod2013869,$7.00,,$7.00,False
4975,xlsImpprod11061114,https://www.ulta.com/love-beauty-fully-essential-kabuki-brush-207?productId=xlsImpprod11061114,$32.00,,$32.00,False
4976,xlsImpprod17751103,https://www.ulta.com/complexion-blender-brush?productId=xlsImpprod17751103,$9.99,,$9.99,False
4977,xlsImpprod14521255,https://www.ulta.com/blush-brush?productId=xlsImpprod14521255,$4.00,,$4.00,False
4978,xlsImpprod5600039,https://www.ulta.com/precise-eyeliner-brush?productId=xlsImpprod5600039,$2.99,,$2.99,False
4979,xlsImpprod11061078,https://www.ulta.com/airbrush-smoothing-foundation-brush-102?productId=xlsImpprod11061078,$22.00,,$22.00,False
4980,pimprod2008871,https://www.ulta.com/rose-golden-vegan-brush-collection-clutch-set?productId=pimprod2008871,$95.00,,$95.00,False
4981,xlsImpprod14521291,https://www.ulta.com/eyebrow-duo-brush?productId=xlsImpprod14521291,$4.00,,$4.00,False
4982,xlsImpprod1650243,https://www.ulta.com/retractable-face-brush?productId=xlsImpprod1650243,$9.99,,$9.99,False
4983,xlsImpprod11061124,https://www.ulta.com/love-beauty-fully-complexion-powder-brush-225?productId=xlsImpprod11061124,$36.00,,$36.00,False
4984,xlsImpprod19101077,https://www.ulta.com/m217-bent-liner-brush?productId=xlsImpprod19101077,$5.00,,$5.00,False
4985,xlsImpprod17681073,https://www.ulta.com/m506-tapered-mini-blender-brush?productId=xlsImpprod17681073,$8.00,,$8.00,False
4986,xlsImpprod15701007,https://www.ulta.com/sonicblend-antimicrobial-sonic-makeup-brush?productId=xlsImpprod15701007,$79.00,,$59.25,False
4987,xlsImpprod17081185,https://www.ulta.com/m459-1-14-flat-contour-brush?productId=xlsImpprod17081185,$14.00,,$14.00,False
4988,pimprod2006751,https://www.ulta.com/babassu-foundcealer-brush?productId=pimprod2006751,$28.00,,$28.00,False
4989,pimprod2014049,https://www.ulta.com/airbrush-flawless-highlight-brush-140?productId=pimprod2014049,$22.00,,$22.00,False
4990,xlsImpprod18591122,https://www.ulta.com/fluffy-eye-blender-brush?productId=xlsImpprod18591122,$4.00,,$4.00,False
4991,xlsImpprod19101081,https://www.ulta.com/m406-large-duo-foundation-brush?productId=xlsImpprod19101081,$10.00,,$10.00,False
4992,pimprod2013663,https://www.ulta.com/170-synthetic-rounded-slant-brush?productId=pimprod2013663,$35.00,,$35.00,False
4993,xlsImpprod16411305,https://www.ulta.com/heavenly-luxe-wand-ball-powder-brush-8?productId=xlsImpprod16411305,$48.00,,$48.00,False
4994,xlsImpprod17031095,https://www.ulta.com/wonder-cover-complexion-brush?productId=xlsImpprod17031095,$8.99,,$8.99,False
