ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
0,xlsImpprod14491009,makeup,face, ,Urban Decay Cosmetics,Naked Skin Color Correcting Fluid,https://www.ulta.com/naked-skin-color-correcting-fluid?productId=xlsImpprod14491009
1,pimprod2006895,makeup,face, ,Indeed Labs,Nanoblur Colour Corrector,https://www.ulta.com/nanoblur-colour-corrector?productId=pimprod2006895
2,xlsImpprod10791853,makeup,face, ,Clinique,Age Defense BB Cream Broad Spectrum SPF 30,https://www.ulta.com/age-defense-bb-cream-broad-spectrum-spf-30?productId=xlsImpprod10791853
3,pimprod2017406,makeup,face, ,Erborian,BB Crayon Concealer & Touch-Up Stick,https://www.ulta.com/bb-crayon-concealer-touch-up-stick?productId=pimprod2017406
4,pimprod2003250,makeup,face, ,Makeup Revolution,Loose Baking Powder,https://www.ulta.com/loose-baking-powder?productId=pimprod2003250
5,pimprod2010104,makeup,face, ,I Heart Revolution,Loose Baking Powder,https://www.ulta.com/loose-baking-powder?productId=pimprod2010104
6,xlsImpprod15931217,makeup,face, ,Ofra Cosmetics,Pressed Banana Powder Compact,https://www.ulta.com/pressed-banana-powder-compact?productId=xlsImpprod15931217
7,pimprod2009409,makeup,face, ,NARS,Light Reflecting Pressed Setting Powder,https://www.ulta.com/light-reflecting-pressed-setting-powder?productId=pimprod2009409
8,xlsImpprod18931490,makeup,face, ,PÜR,Skin Perfecting Powder Balancing Act,https://www.ulta.com/skin-perfecting-powder-balancing-act?productId=xlsImpprod18931490
9,pimprod2016927,makeup,face, ,Essence,High Beauty Fix Compact Powder,https://www.ulta.com/high-beauty-fix-compact-powder?productId=pimprod2016927
10,pimprod2012444,makeup,face, ,NYX Professional Makeup,High Glass Illuminating Powder,https://www.ulta.com/high-glass-illuminating-powder?productId=pimprod2012444
11,pimprod2008559,makeup,face, ,W3LL PEOPLE,Bio Brightener Invisible Powder,https://www.ulta.com/bio-brightener-invisible-powder?productId=pimprod2008559
12,pimprod2017916,makeup,face, ,Makeup Revolution,Conceal & Define Infinite Universal Pressed Powder,https://www.ulta.com/conceal-define-infinite-universal-pressed-powder?productId=pimprod2017916
13,pimprod2017917,makeup,face, ,Makeup Revolution,Infinite Loose Setting Powder,https://www.ulta.com/infinite-loose-setting-powder?productId=pimprod2017917
14,pimprod2016717,makeup,gifts & value sets,makeup palettes,Morphe,8F Fair Play Complexion Pro Face Palette,https://www.ulta.com/8f-fair-play-complexion-pro-face-palette?productId=pimprod2016717
15,pimprod2016752,makeup,gifts & value sets,makeup palettes,Morphe,8M Medium Vibes Complexion Pro Face Palette,https://www.ulta.com/8m-medium-vibes-complexion-pro-face-palette?productId=pimprod2016752
16,pimprod2016781,makeup,face, ,Catrice,Sculpt Squad Contouring Palette,https://www.ulta.com/sculpt-squad-contouring-palette?productId=pimprod2016781
17,pimprod2017443,makeup,face, ,Clinique,Even Better All-Over Concealer + Eraser,https://www.ulta.com/even-better-all-over-concealer-eraser?productId=pimprod2017443
18,pimprod2007405,makeup,face, ,SMITH & CULT,CANCELLED Light Diffusing V-Concealer,https://www.ulta.com/cancelled-light-diffusing-v-concealer?productId=pimprod2007405
19,pimprod2003122,makeup,face, ,Estée Lauder,Double Wear Instant Fix Concealer 24H Concealer + Hydra Prep,https://www.ulta.com/double-wear-instant-fix-concealer-24h-concealer-hydra-prep?productId=pimprod2003122
20,pimprod2015676,makeup,face, ,CoverGirl,Clean Fresh Hydrating Concealer,https://www.ulta.com/clean-fresh-hydrating-concealer?productId=pimprod2015676
21,xlsImpprod18451185,makeup,face, ,L'Oréal,True Match Super-Blendable Multi-Use Concealer,https://www.ulta.com/true-match-super-blendable-multi-use-concealer?productId=xlsImpprod18451185
22,xlsImpprod15091011,makeup,face, ,CoverGirl,Outlast All-Day Soft Touch Concealer,https://www.ulta.com/outlast-all-day-soft-touch-concealer?productId=xlsImpprod15091011
23,pimprod2018148,makeup,face, ,I Heart Revolution,Heartbreakers Concealer,https://www.ulta.com/heartbreakers-concealer?productId=pimprod2018148
24,pimprod2016479,makeup,gifts & value sets, ,Benefit Cosmetics,Hoola Bronzer Bash Value Set,https://www.ulta.com/hoola-bronzer-bash-value-set?productId=pimprod2016479
25,pimprod2012765,makeup,gifts & value sets,makeup palettes,Urban Decay Cosmetics,"Stay Naked Threesome Blush, Bronzer, & Highlighter Palette",https://www.ulta.com/stay-naked-threesome-blush-bronzer-highlighter-palette?productId=pimprod2012765
26,xlsImpprod17841003,makeup,face, ,Anastasia Beverly Hills,Powder Bronzer,https://www.ulta.com/powder-bronzer?productId=xlsImpprod17841003
27,xlsImpprod13361015,makeup,face, ,J.Cat Beauty,Love Struck Blusher + Bronzer,https://www.ulta.com/love-struck-blusher-bronzer?productId=xlsImpprod13361015
28,pimprod2016793,makeup,face, ,Catrice,Sungasm Luminizing Bronzer,https://www.ulta.com/sungasm-luminizing-bronzer?productId=pimprod2016793
29,pimprod2005110,makeup,face, ,NYX Professional Makeup,California Beamin' Face & Body Bronzer,https://www.ulta.com/california-beamin-face-body-bronzer?productId=pimprod2005110
30,xlsImpprod13631039,makeup,face, ,Buxom,Hot Escapes Bronzer,https://www.ulta.com/hot-escapes-bronzer?productId=xlsImpprod13631039
31,pimprod2013364,makeup,gifts & value sets, ,Catrice,Feel Gold Luminice Highlight & Bronze Glow Palette,https://www.ulta.com/feel-gold-luminice-highlight-bronze-glow-palette?productId=pimprod2013364
32,pimprod2016915,makeup,face,face primer,Lottie London,Coconut Primer,https://www.ulta.com/coconut-primer?productId=pimprod2016915
33,pimprod2015524,makeup,face,highlighter,PÜR,CBD Glass Glow Highlighter,https://www.ulta.com/cbd-glass-glow-highlighter?productId=pimprod2015524
34,pimprod2014197,makeup,face,face primer,Grown Alchemist,Anti Pollution Primer,https://www.ulta.com/anti-pollution-primer?productId=pimprod2014197
35,pimprod2016780,makeup,gifts & value sets, ,Catrice,Glow Squad Highlighter Palette,https://www.ulta.com/glow-squad-highlighter-palette?productId=pimprod2016780
36,pimprod2018443,makeup,face,face primer,PEACH & LILY,Skin Shield Blurring Primer,https://www.ulta.com/skin-shield-blurring-primer?productId=pimprod2018443
37,pimprod2018326,makeup,face,setting spray,I Heart Revolution,Tasty Peach Mattifying Priming Spray,https://www.ulta.com/tasty-peach-mattifying-priming-spray?productId=pimprod2018326
38,pimprod2015402,makeup,lips,lipstick,KIKO Milano,Tuscan Sunshine 3-In-1 All Over Stick,https://www.ulta.com/tuscan-sunshine-3-in-1-all-over-stick?productId=pimprod2015402
39,pimprod2017857,makeup,face,highlighter,Ofra Cosmetics,Dew The Dew Body Highlighter,https://www.ulta.com/dew-dew-body-highlighter?productId=pimprod2017857
40,pimprod2015263,makeup,face,highlighter,Au Naturale,Pure Powder Highlighter,https://www.ulta.com/pure-powder-highlighter?productId=pimprod2015263
41,pimprod2017920,makeup,face,face primer,I Heart Revolution,Tasty Avocado Nourishing Priming Spray,https://www.ulta.com/tasty-avocado-nourishing-priming-spray?productId=pimprod2017920
42,pimprod2018436,makeup,face,highlighter,Revolution PRO,Lustre Highlighter,https://www.ulta.com/lustre-highlighter?productId=pimprod2018436
43,pimprod2015178,makeup,face,face primer,VDL,Pantone Collection Lumilayer Primer,https://www.ulta.com/pantone-collection-lumilayer-primer?productId=pimprod2015178
44,pimprod2014251,makeup,face,face primer,J.Cat Beauty,Prime & Glow Face Illuminator Coconut Extract Blue,https://www.ulta.com/prime-glow-face-illuminator-coconut-extract-blue?productId=pimprod2014251
45,pimprod2015179,makeup,face,face primer,VDL,Pantone Collection Beauty Finisher,https://www.ulta.com/pantone-collection-beauty-finisher?productId=pimprod2015179
46,pimprod2015181,makeup,face,face primer,VDL,Pantone Collection Boosting Primer,https://www.ulta.com/pantone-collection-boosting-primer?productId=pimprod2015181
47,pimprod2018432,makeup,face,blush,Essence,Mosaic Blush,https://www.ulta.com/mosaic-blush?productId=pimprod2018432
48,pimprod2009368,skin care,korean skin care, ,VDL,Moisturizing Primer,https://www.ulta.com/moisturizing-primer?productId=pimprod2009368
49,pimprod2009140,makeup,gifts & value sets, ,ZOEVA,Screen Queen Highlighting Palette,https://www.ulta.com/screen-queen-highlighting-palette?productId=pimprod2009140
50,pimprod2018441,makeup,face,setting spray,I Heart Revolution,Pink Grapefruit Brightening Fixing Spray,https://www.ulta.com/pink-grapefruit-brightening-fixing-spray?productId=pimprod2018441
51,pimprod2016800,makeup,face,foundation,Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800
52,xlsImpprod16171137,makeup,face,highlighter,Wet n Wild,Color Icon Rainbow Highlighter,https://www.ulta.com/color-icon-rainbow-highlighter?productId=xlsImpprod16171137
53,pimprod2017496,makeup,gifts & value sets,value sets,BECCA Cosmetics,Liquid & Light Highlight Kit,https://www.ulta.com/liquid-light-highlight-kit?productId=pimprod2017496
54,xlsImpprod14641507,makeup,face, ,Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507
55,pimprod2007540,makeup,face, ,Stila,Hide & Chic Fluid Foundation,https://www.ulta.com/hide-chic-fluid-foundation?productId=pimprod2007540
56,xlsImpprod14491015,makeup,face, ,Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,https://www.ulta.com/all-nighter-liquid-full-coverage-foundation?productId=xlsImpprod14491015
57,xlsImpprod10791923,makeup,face, ,Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923
58,xlsImpprod10791929,makeup,face, ,Clinique,Stay Matte Oil-Free Makeup,https://www.ulta.com/stay-matte-oil-free-makeup?productId=xlsImpprod10791929
59,pimprod2016953,makeup,face, ,BECCA Cosmetics,Zero No Pigment Foundation,https://www.ulta.com/zero-no-pigment-foundation?productId=pimprod2016953
60,xlsImpprod13521059,makeup,face, ,Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,https://www.ulta.com/phyto-pigments-flawless-serum-foundation?productId=xlsImpprod13521059
61,pimprod2006000,makeup,face, ,VDL,Perfect Lasting Foundation,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
62,pimprod2013331,makeup,face, ,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331
63,pimprod2003097,makeup,face, ,ULTA,Youthful Glow Foundation Serum Drops,https://www.ulta.com/youthful-glow-foundation-serum-drops?productId=pimprod2003097
64,pimprod2007181,makeup,face, ,Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181
65,pimprod2013416,makeup,face, ,Wet n Wild,Photo Focus Dewy Foundation,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
66,pimprod2012094,makeup,gifts & value sets,makeup palettes,NYX Professional Makeup,Pro Foundation Palette,https://www.ulta.com/pro-foundation-palette?productId=pimprod2012094
67,xlsImpprod10791941,makeup,face, ,Clinique,Cheek Pop,https://www.ulta.com/cheek-pop?productId=xlsImpprod10791941
68,xlsImpprod10791937,makeup,face, ,Clinique,Blushing Blush Powder Blush,https://www.ulta.com/blushing-blush-powder-blush?productId=xlsImpprod10791937
69,pimprod2003566,makeup,face, ,Revlon,PhotoReady Instant Cheek Maker,https://www.ulta.com/photoready-instant-cheek-maker?productId=pimprod2003566
70,pimprod2016206,makeup,face, ,e.l.f. Cosmetics,Monochromatic Multi Stick,https://www.ulta.com/monochromatic-multi-stick?productId=pimprod2016206
71,xlsImpprod641131,makeup,face, ,CoverGirl,Cheekers Blush,https://www.ulta.com/cheekers-blush?productId=xlsImpprod641131
72,pimprod2003545,makeup,gifts & value sets,makeup palettes,Pacifica,Cherry Bomb Cherry Cheek Powders,https://www.ulta.com/cherry-bomb-cherry-cheek-powders?productId=pimprod2003545
73,pimprod2017921,makeup,gifts & value sets,makeup palettes,Makeup Revolution,Revolution X Roxxsaurus Blush Burst Palette,https://www.ulta.com/revolution-x-roxxsaurus-blush-burst-palette?productId=pimprod2017921
74,pimprod2016204,makeup,gifts & value sets,makeup palettes,ZOEVA,Sweet Glamour Blush Palette,https://www.ulta.com/sweet-glamour-blush-palette?productId=pimprod2016204
75,pimprod2015521,makeup,lips, ,PÜR,CBD Tinted Lip & Cheek Balm,https://www.ulta.com/cbd-tinted-lip-cheek-balm?productId=pimprod2015521
76,pimprod2016136,makeup,face, ,ULTA,Wannabe Active SPF 50 Setting Spray,https://www.ulta.com/wannabe-active-spf-50-setting-spray?productId=pimprod2016136
77,pimprod2016176,makeup,travel size, ,Anastasia Beverly Hills,Mini Dewy Set Hydrating Setting Spray,https://www.ulta.com/mini-dewy-set-hydrating-setting-spray?productId=pimprod2016176
78,pimprod2007828,makeup,face, ,Smashbox,Photo Finish Longwear Makeup Setting Spray Weightless,https://www.ulta.com/photo-finish-longwear-makeup-setting-spray-weightless?productId=pimprod2007828
79,pimprod2014107,makeup,face, ,Pacifica,Set & C Protect SPF 45 Matte Sheer Setting Mist,https://www.ulta.com/set-c-protect-spf-45-matte-sheer-setting-mist?productId=pimprod2014107
80,pimprod2017176,makeup,face, ,e.l.f. Cosmetics,Stay All Night Micro-Fine Setting Mist,https://www.ulta.com/stay-all-night-micro-fine-setting-mist?productId=pimprod2017176
81,pimprod2017654,makeup,travel size, ,Morphe,Mini Continuous Setting Mist,https://www.ulta.com/mini-continuous-setting-mist?productId=pimprod2017654
82,pimprod2016620,makeup,face, ,Milani,Make it Last Sunscreen Setting Spray SPF 30,https://www.ulta.com/make-it-last-sunscreen-setting-spray-spf-30?productId=pimprod2016620
83,pimprod2009480,makeup,face, ,Makeup Revolution,Hydrate & Fix Fixing Spray,https://www.ulta.com/hydrate-fix-fixing-spray?productId=pimprod2009480
84,pimprod2016137,makeup,travel size, ,ULTA,Travel Size Wannabe Free Matte Setting Spray,https://www.ulta.com/travel-size-wannabe-free-matte-setting-spray?productId=pimprod2016137
85,pimprod2007633,makeup,face, ,Essence,You Better Work! Fixing Spray,https://www.ulta.com/you-better-work-fixing-spray?productId=pimprod2007633
86,pimprod2018331,makeup,face, ,Makeup Revolution,Conceal & Define Infinite Mattifying Longwear Makeup Fixing Spray,https://www.ulta.com/conceal-define-infinite-mattifying-longwear-makeup-fixing-spray?productId=pimprod2018331
87,pimprod2016565,makeup,face, ,Pacifica,Hemp Dew Setting Mist,https://www.ulta.com/hemp-dew-setting-mist?productId=pimprod2016565
88,pimprod2018002,makeup,face, ,PÜR,Matte Mist Anti-Pollution Mattifying Setting Spray,https://www.ulta.com/matte-mist-anti-pollution-mattifying-setting-spray?productId=pimprod2018002
89,pimprod2017493,skin care,cleansers, ,MakeUp Eraser,'Falling for You' 7-Day Set,https://www.ulta.com/falling-you-7-day-set?productId=pimprod2017493
90,pimprod2005343,skin care,cleansers, ,The Vintage Cosmetic Company,Make-up Removing Cloths,https://www.ulta.com/make-up-removing-cloths?productId=pimprod2005343
91,pimprod2006627,skin care,cleansers, ,Tarte,Micellar Magic Makeup Remover & Cleanser,https://www.ulta.com/micellar-magic-makeup-remover-cleanser?productId=pimprod2006627
92,xlsImpprod18801073,skin care,cleansers, ,frank body,Anti-Makeup Cleansing Oil,https://www.ulta.com/anti-makeup-cleansing-oil?productId=xlsImpprod18801073
93,pimprod2007476,makeup,face, ,Tula,Face Filter Blurring & Moisturizing Primer,https://www.ulta.com/face-filter-blurring-moisturizing-primer?productId=pimprod2007476
94,pimprod2016855,makeup,face, ,Too Faced,Plump & Prime Face Plumping Primer Serum,https://www.ulta.com/plump-prime-face-plumping-primer-serum?productId=pimprod2016855
95,xlsImpprod10791847,makeup,face, ,Clinique,Pore Refining Solutions Instant Perfector,https://www.ulta.com/pore-refining-solutions-instant-perfector?productId=xlsImpprod10791847
96,pimprod2016951,makeup,face, ,Essence,My Skin Perfector Tinted Primer,https://www.ulta.com/my-skin-perfector-tinted-primer?productId=pimprod2016951
97,xlsImpprod10791903,makeup,face, ,Clinique,Superprimer Colour Corrects Redness,https://www.ulta.com/superprimer-colour-corrects-redness?productId=xlsImpprod10791903
98,pimprod2015736,makeup,face, ,StriVectin,Line BlurFector Instant Wrinkle Blurring Primer,https://www.ulta.com/line-blurfector-instant-wrinkle-blurring-primer?productId=pimprod2015736
99,pimprod2007287,skin care,eye treatments, ,Olay,Whip Ultimate Hydrating Eye Primer,https://www.ulta.com/whip-ultimate-hydrating-eye-primer?productId=pimprod2007287
100,pimprod2013133,makeup,face, ,e.l.f. Cosmetics,Hydrating Primer Serum,https://www.ulta.com/hydrating-primer-serum?productId=pimprod2013133
101,pimprod2016778,makeup,face, ,Catrice,Prime and Fine Anti-Red Primer,https://www.ulta.com/prime-fine-anti-red-primer?productId=pimprod2016778
102,xlsImpprod18151009,makeup,face, ,Pacifica,Crystal Primer,https://www.ulta.com/crystal-primer?productId=xlsImpprod18151009
103,pimprod2007359,makeup,face, ,Wet n Wild,Photo Focus Water Drop Primer,https://www.ulta.com/photo-focus-water-drop-primer?productId=pimprod2007359
104,pimprod2018435,makeup,gifts & value sets, ,Revolution PRO,Wild Onyx Ultimate Eye Look Palette,https://www.ulta.com/wild-onyx-ultimate-eye-look-palette?productId=pimprod2018435
105,pimprod2015531,makeup,gifts & value sets, ,Catrice,Soul Searcher Eyeshadow Palette,https://www.ulta.com/soul-searcher-eyeshadow-palette?productId=pimprod2015531
106,pimprod2008965,makeup,gifts & value sets, ,ZOEVA,Spice of Life Voyager Eyeshadow Palette,https://www.ulta.com/spice-of-life-voyager-eyeshadow-palette?productId=pimprod2008965
107,pimprod2018433,makeup,gifts & value sets, ,Revolution PRO,Hidden Jewels Ultimate Eye Look Palette,https://www.ulta.com/hidden-jewels-ultimate-eye-look-palette?productId=pimprod2018433
108,pimprod2009292,makeup,gifts & value sets, ,ZOEVA,Plaisir Highlight Face Palettes Box,https://www.ulta.com/plaisir-highlight-face-palettes-box?productId=pimprod2009292
109,pimprod2018434,makeup,gifts & value sets, ,Revolution PRO,Ocean Treasure Ultimate Eye Look Palette,https://www.ulta.com/ocean-treasure-ultimate-eye-look-palette?productId=pimprod2018434
110,pimprod2017851,makeup,gifts & value sets, ,Urban Decay Cosmetics,Stoned Vibes Eyeshadow Palette,https://www.ulta.com/stoned-vibes-eyeshadow-palette?productId=pimprod2017851
111,pimprod2018062,makeup,gifts & value sets, ,Ofra Cosmetics,Glamour Glitch Palette,https://www.ulta.com/glamour-glitch-palette?productId=pimprod2018062
112,pimprod2017559,makeup,gifts & value sets, ,Too Faced,Pumpkin Spice Eyeshadow Palette,https://www.ulta.com/pumpkin-spice-eyeshadow-palette?productId=pimprod2017559
113,xlsImpprod17161513,skin care,moisturizers,face moisturizer,L'Oréal,True Match Lumi Glotion Natural Glow Enhancer,https://www.ulta.com/true-match-lumi-glotion-natural-glow-enhancer?productId=xlsImpprod17161513
114,pimprod2017783,makeup,face, ,Benefit Cosmetics,Eye Beam Gel Highlighter For Eyes & Face,https://www.ulta.com/eye-beam-gel-highlighter-eyes-face?productId=pimprod2017783
115,pimprod2016945,makeup,face, ,Essence,Blush Lighter,https://www.ulta.com/blush-lighter?productId=pimprod2016945
116,pimprod2011560,makeup,face, ,CoverGirl,Clean Fresh Cooling Glow Stick,https://www.ulta.com/clean-fresh-cooling-glow-stick?productId=pimprod2011560
117,pimprod2014618,makeup,face, ,Estée Lauder,Bronze Goddess Highlighting Powder Gelee,https://www.ulta.com/bronze-goddess-highlighting-powder-gelee?productId=pimprod2014618
118,pimprod2016955,makeup,lips, ,BECCA Cosmetics,Zero Face + Lip Glass Highlighter,https://www.ulta.com/zero-face-lip-glass-highlighter?productId=pimprod2016955
119,pimprod2015073,bath & body,bath & body accessories, ,Tarte,Sugar Rush - Cosmic Glitter,https://www.ulta.com/sugar-rush-cosmic-glitter?productId=pimprod2015073
120,xlsImpprod18871085,makeup,face, ,bareMinerals,BAREPRO Glow Highlighter,https://www.ulta.com/barepro-glow-highlighter?productId=xlsImpprod18871085
121,xlsImpprod18201053,makeup,face, ,J.Cat Beauty,Rockin' The Night Sparkling Powder,https://www.ulta.com/rockin-night-sparkling-powder?productId=xlsImpprod18201053
122,xlsImpprod17631357,makeup,face, ,Wet n Wild,MegaGlo Liquid Highlighter,https://www.ulta.com/megaglo-liquid-highlighter?productId=xlsImpprod17631357
123,pimprod2016144,bath & body,suncare, ,Makeup Revolution,Radiance Shimmer Oil,https://www.ulta.com/radiance-shimmer-oil?productId=pimprod2016144
124,pimprod2007577,makeup,gifts & value sets,makeup palettes,Revolution PRO,Sculpt & Glow Contour and Highlight Palette,https://www.ulta.com/sculpt-glow-contour-highlight-palette?productId=pimprod2007577
125,pimprod2014559,makeup,face, ,BECCA Cosmetics,Limited Edition Ignite Liquified Light Highlighter,https://www.ulta.com/limited-edition-ignite-liquified-light-highlighter?productId=pimprod2014559
126,pimprod2017060,bath & body,bath & body accessories, ,Makeup Revolution,Viva Glitter Balm Pot,https://www.ulta.com/viva-glitter-balm-pot?productId=pimprod2017060
127,pimprod2005608,makeup,face, ,Juvia's Place,The Heroine Glow Highlighter II,https://www.ulta.com/heroine-glow-highlighter-ii?productId=pimprod2005608
128,pimprod2016501,makeup,face, ,bareMinerals,Floral Utopia Crystalline Glow Highlighter Stick,https://www.ulta.com/floral-utopia-crystalline-glow-highlighter-stick?productId=pimprod2016501
129,xlsImpprod15451041,makeup,gifts & value sets,makeup palettes,J.Cat Beauty,Highlighter Quad Spectrum Palette,https://www.ulta.com/highlighter-quad-spectrum-palette?productId=xlsImpprod15451041
130,xlsImpprod17401097,makeup,eyes, ,e.l.f. Cosmetics,Best Friend Eyeshadow Duo,https://www.ulta.com/best-friend-eyeshadow-duo?productId=xlsImpprod17401097
131,pimprod2017922,makeup,gifts & value sets, ,I Heart Revolution,Caramel Nudes Chocolate Palette,https://www.ulta.com/caramel-nudes-chocolate-palette?productId=pimprod2017922
132,pimprod2013370,makeup,gifts & value sets, ,Catrice,Badass Bae Eyeshadow Palette,https://www.ulta.com/badass-bae-eyeshadow-palette?productId=pimprod2013370
133,pimprod2015530,makeup,gifts & value sets, ,Catrice,STARGAMES 21 Neo Nude Eyeshadow & Face Palette,https://www.ulta.com/stargames-21-neo-nude-eyeshadow-face-palette?productId=pimprod2015530
134,pimprod2016114,makeup,eyes,eyeshadow palettes,Pixi,Eye Reflections Mixed Metals Shadow Palette,https://www.ulta.com/eye-reflections-mixed-metals-shadow-palette?productId=pimprod2016114
135,xlsImpprod18411096,makeup,eyes, ,Ofra Cosmetics,Bo$$y Eyes Liquid Eyeshadow,https://www.ulta.com/boy-eyes-liquid-eyeshadow?productId=xlsImpprod18411096
136,pimprod2014716,makeup,gifts & value sets, ,Makeup Revolution,Glass Mirror Shadow Palette,https://www.ulta.com/glass-mirror-shadow-palette?productId=pimprod2014716
137,pimprod2016115,makeup,eyes,eyeshadow palettes,Pixi,Eye Reflections Reflex Light Shadow Palette,https://www.ulta.com/eye-reflections-reflex-light-shadow-palette?productId=pimprod2016115
138,pimprod2017915,makeup,gifts & value sets, ,I Heart Revolution,Black Pearl Mini Chocolate Palette,https://www.ulta.com/black-pearl-mini-chocolate-palette?productId=pimprod2017915
139,pimprod2018149,makeup,gifts & value sets, ,Makeup Revolution,Iconic 2.0 Reloaded Palette,https://www.ulta.com/iconic-20-reloaded-palette?productId=pimprod2018149
140,pimprod2017914,makeup,gifts & value sets, ,I Heart Revolution,White Gold Mini Chocolate Palette,https://www.ulta.com/white-gold-mini-chocolate-palette?productId=pimprod2017914
141,pimprod2001547,makeup,eyes, ,Wunder2,Pure Pigments,https://www.ulta.com/pure-pigments?productId=pimprod2001547
142,xlsImpprod18391053,makeup,gifts & value sets, ,Catrice,Professional Artist Eyeshadow Palette,https://www.ulta.com/professional-artist-eyeshadow-palette?productId=xlsImpprod18391053
143,pimprod2017919,makeup,gifts & value sets, ,I Heart Revolution,Turkish Delight Mini Chocolate Palette,https://www.ulta.com/turkish-delight-mini-chocolate-palette?productId=pimprod2017919
144,pimprod2008963,makeup,gifts & value sets, ,ZOEVA,Matte Voyager Eyeshadow Palette,https://www.ulta.com/matte-voyager-eyeshadow-palette?productId=pimprod2008963
145,xlsImpprod18921023,makeup,eyes, ,Winky Lux,Mini Ursula Eyeshadow,https://www.ulta.com/mini-ursula-eyeshadow?productId=xlsImpprod18921023
146,xlsImpprod3330137,makeup,eyes, ,Urban Decay Cosmetics,Original Eyeshadow Primer Potion,https://www.ulta.com/original-eyeshadow-primer-potion?productId=xlsImpprod3330137
147,pimprod2006393,makeup,travel size, ,Anastasia Beverly Hills,Mini Eye Primer,https://www.ulta.com/mini-eye-primer?productId=pimprod2006393
148,xlsImpprod17481025,makeup,eyes, ,CoverGirl,Lid Lock Up Eyeshadow Primer,https://www.ulta.com/lid-lock-up-eyeshadow-primer?productId=xlsImpprod17481025
149,xlsImpprod10791977,makeup,eyes, ,Clinique,All About Shadow Primer For Eyes,https://www.ulta.com/all-about-shadow-primer-eyes?productId=xlsImpprod10791977
150,xlsImpprod19091129,makeup,eyes, ,NARS,Smudgeproof Eyeshadow Base,https://www.ulta.com/smudgeproof-eyeshadow-base?productId=xlsImpprod19091129
151,pimprod2016805,skin care,eye treatments, ,Stila,One Step Correct Eye Correcting & Brightening Serum,https://www.ulta.com/one-step-correct-eye-correcting-brightening-serum?productId=pimprod2016805
152,xlsImpprod17401077,makeup,eyes, ,J.Cat Beauty,All About That Base Shadow Primer,https://www.ulta.com/all-about-that-base-shadow-primer?productId=xlsImpprod17401077
153,xlsImpprod18691147,makeup,gifts & value sets, ,ULTA,Little Black Liner Haul Kit,https://www.ulta.com/little-black-liner-haul-kit?productId=xlsImpprod18691147
154,xlsImpprod17731233,makeup,eyes, ,Beauty by POPSUGAR,Online Liquid Eyeliner,https://www.ulta.com/online-liquid-eyeliner?productId=xlsImpprod17731233
155,pimprod2006767,makeup,eyes, ,Urban Decay Cosmetics,Perversion Waterproof Fine-Point Eye Pen,https://www.ulta.com/perversion-waterproof-fine-point-eye-pen?productId=pimprod2006767
156,xlsImpprod5870114,makeup,eyes, ,Urban Decay Cosmetics,Heavy Metal Glitter Eyeliner,https://www.ulta.com/heavy-metal-glitter-eyeliner?productId=xlsImpprod5870114
157,pimprod2012647,makeup,travel size, ,Tarte,Travel Size Maneater Liquid Liner,https://www.ulta.com/travel-size-maneater-liquid-liner?productId=pimprod2012647
158,pimprod2004017,makeup,travel size, ,Tarte,Travel Size Tarteist Double Take Eyeliner,https://www.ulta.com/travel-size-tarteist-double-take-eyeliner?productId=pimprod2004017
159,pimprod2005162,makeup,eyes, ,Morphe,Liquid Liner,https://www.ulta.com/liquid-liner?productId=pimprod2005162
160,pimprod2013733,makeup,eyes, ,Wet n Wild,Mega Last Breakup-Proof Black Liquid Eyeliner,https://www.ulta.com/mega-last-breakup-proof-black-liquid-eyeliner?productId=pimprod2013733
161,pimprod2002633,makeup,eyes, ,CoverGirl,Full Spectrum Defining Moment All Day Eyeliner,https://www.ulta.com/full-spectrum-defining-moment-all-day-eyeliner?productId=pimprod2002633
162,pimprod2017175,makeup,gifts & value sets, ,e.l.f. Cosmetics,"Me, My e.l.f. and Eye",https://www.ulta.com/me-my-elf-eye?productId=pimprod2017175
163,pimprod2006668,makeup,eyes, ,Maybelline,Line Express Eyeliner Pencil,https://www.ulta.com/line-express-eyeliner-pencil?productId=pimprod2006668
164,pimprod2014036,makeup,lips, ,Inuwet,K Glitter Eye And Lip Pen,https://www.ulta.com/k-glitter-eye-lip-pen?productId=pimprod2014036
165,xlsImpprod16971053,makeup,eyes, ,Lottie London,Over the Moon Stamp Liner Duo,https://www.ulta.com/over-moon-stamp-liner-duo?productId=xlsImpprod16971053
